campaign_name,budget,roi,type,target_audience,channel,conversion_rate,revenue,duracion_dias,theme,roi_categoria,conversion_categoria,revenue_categoria,budget_categoria,roi_recalculated,start_month,temporada_inicio,net_profit,conversions,costo_por_conversion,costo_clicks,ingresos_por_click,revenue_per_dollar,efficiency_index
Reduced attitude-oriented task-force,25337.54,0.88,social media,B2C,promotion,0.17,569047.55,1,Procesos/Metodología,Medio,Baja,Media,Alto,21.458673967559598,12,Invierno,543710.01,96738.08350000001,0.26191897837215267,4508.110969309891,126.22749392682115,22.458673967559598,0.1496
Focused logistical projection,93064.34,0.53,webinar,B2C,promotion,0.6,783632.31,1,Datos/Análisis,Medio,Media,Mucha,Muy Alto,7.420328452337384,9,Otoño,690567.9700000001,470179.386,0.19793368822851795,63363.6892248206,12.367214087228975,8.420328452337383,0.318
Proactive asymmetric time-frame,75609.64,0.43,webinar,B2C,promotion,0.84,579392.35,1,Procesos/Metodología,Bajo,Alta,Media,Muy Alto,6.6629428469703065,1,Invierno,503782.70999999996,486689.57399999996,0.15535496143584945,73044.23663506308,7.932074817821794,7.6629428469703065,0.36119999999999997
Inverse systematic productivity,21939.98,0.1,email,B2C,promotion,0.55,52042.32,1,Procesos/Metodología,Bajo,Media,Poca,Alto,1.3720313327541775,5,Primavera,30102.34,28623.276,0.7665083479612885,20861.969633406574,2.4946024231894137,2.3720313327541778,0.05500000000000001
Optional coherent moratorium,89036.76,0.76,podcast,B2B,organic,0.44,917084.93,1,Procesos/Metodología,Medio,Media,Mucha,Muy Alto,9.300070779754341,9,Otoño,828048.17,403517.3692,0.22065161699611913,43388.63421108918,21.136524499441684,10.300070779754341,0.33440000000000003
Expanded upward-trending conglomeration,31126.7,0.76,podcast,B2C,organic,0.37,899936.24,1,Datos/Análisis,Medio,Baja,Mucha,Alto,27.91203500531698,2,Invierno,868809.54,332976.4088,0.0934801961261347,11929.492376194394,75.43793244680266,28.912035005316977,0.2812
Compatible clear-thinking array,51825.62,0.6,webinar,B2B,promotion,0.49,891145.72,1,Arquitectura/Infraestructura,Medio,Media,Mucha,Muy Alto,16.195080734200573,8,Verano,839320.1,436661.4028,0.11868605667384166,26962.59499823695,33.05118517183791,17.195080734200573,0.294
Universal 4thgeneration framework,71516.9,0.2,email,B2C,organic,0.72,857045.98,1,Arquitectura/Infraestructura,Bajo,Alta,Mucha,Muy Alto,10.98382452259536,4,Primavera,785529.08,617073.1056,0.11589696480202587,56180.16787600612,15.255311836937997,11.98382452259536,0.144
Persevering motivating benchmark,95735.11,0.49,social media,B2C,promotion,0.24,369103.26,1,Procesos/Metodología,Bajo,Baja,Media,Muy Alto,2.8554638940718826,7,Verano,273368.15,88584.7824,1.0807173354867325,31022.904048588185,11.897766225299513,3.855463894071882,0.1176
Object-based content-based ability,26262.29,0.67,webinar,B2C,organic,0.77,415891.1,1,Arquitectura/Infraestructura,Medio,Alta,Media,Alto,14.836056185504006,10,Otoño,389628.81,320236.147,0.08200913683863427,21584.99152307713,19.26760543571949,15.836056185504004,0.5159
Innovative logistical interface,99579.39,0.1,social media,B2C,organic,0.28,758121.44,1,Innovación/Generacional,Bajo,Baja,Mucha,Muy Alto,6.613236433764055,3,Primavera,658542.0499999999,212274.0032,0.4691077969928255,32098.35385836645,23.618701549157336,7.613236433764055,0.028000000000000004
De-engineered impactful policy,35965.37,0.21,podcast,B2C,paid,0.77,574345.65,1,Gestión/Management,Bajo,Alta,Media,Alto,14.969407516174586,9,Otoño,538380.28,442246.15050000005,0.08132432573881726,29543.330290270267,19.440788982044914,15.969407516174586,0.1617
Integrated contextually-based parallelism,47201.38,0.58,webinar,B2C,organic,0.67,402603.75,1,Red/Conectividad,Medio,Media,Media,Alto,7.529491086913137,8,Verano,355402.37,269744.5125,0.17498550596094145,35825.065650032804,11.238046398377817,8.529491086913138,0.3886
Innovative mission-critical firmware,66401.2,0.71,email,B2C,promotion,0.91,419378.34,1,Innovación/Generacional,Medio,Alta,Media,Muy Alto,5.315824714011193,4,Primavera,352977.14,381634.2894,0.17399170316795962,71792.11315868012,5.8415656197925205,6.315824714011193,0.6461
Advanced clear-thinking Graphical User Interface,69533.11,0.72,webinar,B2C,promotion,0.59,791308.71,1,Usuario/Cliente,Medio,Media,Mucha,Muy Alto,10.380315219612642,1,Invierno,721775.6,466872.13889999996,0.1489339461631344,44976.68221268352,17.593754609512956,11.380315219612642,0.42479999999999996
Reactive tangible access,73328.31,0.18,webinar,B2B,organic,0.92,149637.56,1,Seguridad,Bajo,Alta,Poca,Muy Alto,1.0406519664778855,9,Otoño,76309.25,137666.5552,0.5326515935077308,132288.75708171306,1.1311434418237887,2.0406519664778857,0.1656
Versatile systemic challenge,50036.8,0.27,social media,B2B,promotion,0.45,578349.16,1,Procesos/Metodología,Bajo,Media,Media,Muy Alto,10.558476161545101,2,Invierno,528312.36,260257.12200000003,0.1922590998297445,24649.117734231324,23.463280358989113,11.558476161545103,0.12150000000000001
Switchable value-added portal,24555.69,0.78,email,B2B,referral,0.19,542272.5,1,Red/Conectividad,Medio,Baja,Media,Alto,21.083374566139256,9,Otoño,517716.81,103031.775,0.23833123325304256,4886.873051407679,110.96512929546978,22.083374566139256,0.1482
Up-sized well-modulated support,83793.28,0.45,webinar,B2C,paid,0.97,927525.79,1,Arquitectura/Infraestructura,Bajo,Alta,Mucha,Muy Alto,10.069214500255868,9,Otoño,843732.51,899700.0163,0.09313468765355629,89351.5592777508,10.38063350541842,11.069214500255868,0.4365
Secured asymmetric focus group,20492.32,0.34,social media,B2C,paid,0.43,293207.54,1,Seguridad,Bajo,Media,Poca,Alto,13.308167157256962,3,Primavera,272715.22,126079.2422,0.16253524087250582,9473.824660464143,30.949225947109213,14.308167157256962,0.1462
Down-sized 6thgeneration methodology,84057.89,0.17,podcast,B2B,paid,0.69,574894.6,1,Procesos/Metodología,Bajo,Media,Media,Muy Alto,5.839269936468783,5,Primavera,490836.70999999996,396677.274,0.21190498047034578,67932.68307782411,8.462710052853309,6.839269936468783,0.1173
Upgradable next generation knowledge user,44021.7,0.88,webinar,B2B,promotion,0.71,268456.4,1,Innovación/Generacional,Medio,Alta,Poca,Alto,5.098274260194405,2,Invierno,224434.7,190604.044,0.23095889822778365,37385.99264621201,7.1806679721047955,6.098274260194405,0.6248
Reverse-engineered regional data-warehouse,72633.75,0.42,email,B2C,referral,0.19,46016.24,1,Datos/Análisis,Bajo,Baja,Poca,Muy Alto,-0.3664620097406509,11,Otoño,-26617.510000000002,8743.0856,8.307564780104634,-23858.09543037647,-1.928747419687636,0.6335379902593491,0.0798
Implemented 4thgeneration open system,42103.6,0.66,webinar,B2C,organic,0.84,789172.99,1,Tecnología/IT,Medio,Alta,Mucha,Alto,17.743598884655945,12,Invierno,747069.39,662905.3116,0.06351374662902912,37360.251204351654,21.123332005542792,18.743598884655945,0.5544
Progressive motivating array,30951.13,0.99,email,B2C,referral,0.25,576624.43,1,Innovación/Generacional,Medio,Baja,Media,Alto,17.630157606523575,2,Invierno,545673.3,144156.1075,0.21470564471227832,8176.677186746127,70.5206304260943,18.630157606523575,0.2475
Visionary client-driven pricing structure,4675.43,0.68,social media,B2B,paid,0.5,641884.2,1,Usuario/Cliente,Medio,Media,Media,Medio,136.28880552163113,9,Otoño,637208.7699999999,320942.1,0.014567830147556212,2354.867656016411,272.57761104326227,137.28880552163113,0.34
Pre-emptive mission-critical matrices,55342.0,0.19,email,B2C,organic,0.9,350758.89,1,Gestión/Management,Bajo,Alta,Poca,Muy Alto,5.338023381879947,8,Verano,295416.89,315683.00100000005,0.17530877438661954,59138.5571804713,5.931137090977718,6.338023381879947,0.171
Triple-buffered high-level neural-net,83667.24,0.25,social media,B2B,organic,0.0,460534.5,1,Tecnología/IT,Bajo,Baja,Media,Muy Alto,4.504358695231252,11,Otoño,376867.26,0.0,0.1880669593523614,0.0,19.67016197085956,5.504358695231251,0.0
Managed actuating open architecture,69912.37,0.71,email,B2C,promotion,0.24,325212.98,1,Gestión/Management,Medio,Baja,Poca,Muy Alto,3.6517230069585684,12,Invierno,255300.61,78051.11519999999,0.8957254463418609,21373.77754316773,15.215512528994038,4.651723006958568,0.1704
Visionary composite task-force,68203.64,0.74,email,B2B,organic,0.56,931667.61,1,Procesos/Metodología,Medio,Media,Mucha,Muy Alto,12.660086323838435,10,Otoño,863463.97,521733.86160000006,0.13072496347244944,41210.92449564077,22.607297006854346,13.660086323838435,0.41440000000000005
Ergonomic fresh-thinking customer loyalty,53848.51,0.27,email,B2B,organic,0.98,940582.98,1,Usuario/Cliente,Bajo,Alta,Mucha,Muy Alto,16.467205313573206,8,Verano,886734.47,921771.3204,0.05841851314774319,55976.18435231531,16.803270728135924,17.467205313573206,0.2646
Enterprise-wide didactic instruction set,2339.3,0.25,social media,B2B,organic,0.73,197904.55,1,Arquitectura/Infraestructura,Bajo,Alta,Poca,Medio,83.59990167998973,11,Otoño,195565.25,144470.3215,0.0161922530227082,1728.115925937507,114.5204132602599,84.59990167998973,0.1825
Decentralized client-driven adapter,85162.21,0.12,webinar,B2C,promotion,0.9,547794.76,1,Usuario/Cliente,Bajo,Alta,Media,Muy Alto,5.432369004984722,1,Invierno,462632.55,493015.28400000004,0.1727374642608443,90755.1168831887,6.0359655610941365,6.432369004984722,0.108
Cross-platform transitional interface,57412.53,0.66,webinar,B2C,paid,0.2,540285.9,1,Arquitectura/Infraestructura,Medio,Baja,Media,Muy Alto,8.410592078070763,8,Verano,482873.37,108057.18000000001,0.5313161975909421,12847.749480294182,42.05296039035381,9.410592078070763,0.132
Universal transitional moderator,17051.21,0.72,social media,B2B,promotion,0.22,572556.5,1,Procesos/Metodología,Medio,Baja,Media,Alto,32.57864339246306,5,Primavera,555505.29,125962.43000000001,0.13536742662077889,3866.411148020391,148.08474269301388,33.57864339246306,0.15839999999999999
Universal composite open system,20606.52,0.12,webinar,B2B,organic,0.42,346919.49,1,Tecnología/IT,Bajo,Media,Poca,Alto,15.835423448500764,3,Primavera,326312.97,145706.18579999998,0.14142515560928234,9201.281309202683,37.703389163097064,16.835423448500766,0.05039999999999999
Public-key human-resource product,18637.27,0.25,podcast,B2B,paid,0.16,105353.85,1,Usuario/Cliente,Bajo,Baja,Poca,Alto,4.652858492686965,11,Otoño,86716.58,16856.616,1.1056353185004628,3622.851635504076,29.08036557929353,5.652858492686965,0.04
Secured background encryption,57858.79,0.1,email,B2B,referral,0.16,755718.77,1,Seguridad,Bajo,Baja,Mucha,Muy Alto,12.061434053494724,9,Otoño,697859.98,120915.0032,0.4785079474736349,10024.927605102284,75.38396283434203,13.061434053494724,0.016
Implemented content-based contingency,9933.82,0.4,email,B2C,promotion,0.35,286921.83,1,Arquitectura/Infraestructura,Bajo,Baja,Poca,Medio,27.883332897113096,7,Verano,276988.01,100422.6405,0.09892012349545819,3601.529303205976,79.66666542032314,28.883332897113096,0.13999999999999999
Open-architected responsive array,55733.12,0.34,social media,B2C,promotion,0.31,148330.9,1,Arquitectura/Infraestructura,Bajo,Baja,Poca,Muy Alto,1.6614497806690167,12,Invierno,92597.78,45982.579,1.2120485890971884,27676.177477650977,5.359515421512957,2.6614497806690167,0.10540000000000001
Reverse-engineered client-server neural-net,3854.95,0.12,social media,B2B,promotion,0.34,223877.3,1,Usuario/Cliente,Bajo,Baja,Poca,Medio,57.07527983501731,1,Invierno,220022.34999999998,76118.282,0.050644206604662984,1333.6471099226967,167.86847010299206,58.07527983501731,0.0408
Networked upward-trending forecast,43185.33,0.47,email,B2B,referral,0.72,918409.28,1,Red/Conectividad,Bajo,Alta,Mucha,Alto,20.266695889553237,7,Verano,875223.9500000001,661254.6816,0.06530816522237232,32627.651058841482,28.14818873549061,21.266695889553233,0.3384
Multi-layered optimal pricing structure,35728.11,0.35,webinar,B2C,organic,0.97,556729.13,1,Arquitectura/Infraestructura,Bajo,Alta,Media,Alto,14.582384010797101,1,Invierno,521001.02,540027.2561,0.06615982729839107,37032.851123667606,15.033385578141342,15.582384010797101,0.33949999999999997
Persistent stable leverage,70220.82,0.5,social media,B2B,paid,0.33,89723.88,1,Procesos/Metodología,Bajo,Baja,Poca,Muy Alto,0.277738995357787,1,Invierno,19503.059999999998,29608.880400000002,2.3716134839059975,106606.85353836416,0.8416333192660213,1.277738995357787,0.165
Focused stable analyzer,39506.88,0.55,webinar,B2C,organic,0.81,753417.28,1,Datos/Análisis,Medio,Alta,Mucha,Alto,18.07053353744968,6,Verano,713910.4,610267.9968000001,0.06473693558757494,33771.44319149572,22.309300663518123,19.07053353744968,0.44550000000000006
Networked exuding instruction set,93971.2,0.39,podcast,B2C,promotion,0.29,232132.15,1,Red/Conectividad,Bajo,Baja,Poca,Muy Alto,1.470247799325751,9,Otoño,138160.95,67318.3235,1.3959230580066362,45787.05952212401,5.069819997675004,2.470247799325751,0.11309999999999999
Multi-layered intermediate conglomeration,51220.79,0.41,webinar,B2C,referral,0.13,784728.26,1,Arquitectura/Infraestructura,Bajo,Baja,Mucha,Muy Alto,14.320502866121354,8,Verano,733507.47,102014.6738,0.5020923764400647,7123.679577016854,110.15771435477964,15.320502866121354,0.0533
Visionary 24hour circuit,88113.95,0.39,email,B2B,paid,0.49,528254.15,1,Innovación/Generacional,Bajo,Media,Media,Muy Alto,4.995125062490105,8,Verano,440140.2,258844.53350000002,0.3404126361432315,51819.42999660637,10.194132780592051,5.995125062490105,0.1911
Optional even-keeled functionalities,62829.72,0.5,webinar,B2C,referral,0.62,253765.71,1,Productos/Servicios,Bajo,Media,Poca,Muy Alto,3.038943831040469,1,Invierno,190935.99,157334.7402,0.3993378698190395,51772.8358757233,4.901522308129788,4.038943831040469,0.31
De-engineered systematic conglomeration,79350.42,0.81,webinar,B2C,organic,0.57,332867.82,1,Procesos/Metodología,Medio,Media,Poca,Muy Alto,3.1949093653190497,5,Primavera,253517.40000000002,189734.6574,0.41821784742632895,59386.553953480536,5.605104149682544,4.19490936531905,0.4617
Extended 24hour contingency,69815.82,0.16,podcast,B2C,organic,0.27,2810.51,1,Procesos/Metodología,Bajo,Baja,Poca,Muy Alto,-0.959743937692059,7,Verano,-67005.31000000001,758.8377000000002,92.0036260718201,-790.6668333064052,-3.554607176637255,0.04025606230794109,0.0432
User-centric clear-thinking interface,29206.8,0.6,social media,B2C,referral,0.34,628376.14,1,Usuario/Cliente,Medio,Baja,Media,Alto,20.514720544530725,8,Verano,599169.34,213647.88760000002,0.1367053066992271,10414.369873391186,60.33741336626684,21.514720544530725,0.20400000000000001
Programmable optimal capability,59160.0,0.77,email,B2B,organic,0.69,376200.21,1,Productos/Servicios,Medio,Media,Media,Muy Alto,5.359029918864097,6,Verano,317040.21,259578.14489999998,0.22790824713995406,48437.52485618149,7.766710027339273,6.359029918864097,0.5313
Optimized zero administration approach,17097.49,0.3,email,B2B,referral,0.82,378447.69,1,Procesos/Metodología,Bajo,Alta,Media,Alto,21.13469287012304,4,Primavera,361350.2,310327.10579999996,0.055095058344722926,14683.303311149244,25.774015695272006,22.13469287012304,0.24599999999999997
Robust directional complexity,31330.31,0.35,email,B2B,organic,0.77,820739.68,1,Seguridad,Bajo,Alta,Mucha,Alto,25.196347243292518,3,Primavera,789409.37,631969.5536000001,0.04957566360836152,25081.792511342523,32.722528887392876,26.196347243292518,0.26949999999999996
Reverse-engineered 4thgeneration analyzer,35539.13,0.53,social media,B2C,referral,0.68,579364.9,1,Datos/Análisis,Medio,Media,Media,Alto,15.302168905091376,12,Invierno,543825.77,393968.13200000004,0.09020813389038278,25745.901410676364,22.503189566310844,16.302168905091374,0.36040000000000005
Secured incremental moratorium,43792.4,0.94,webinar,B2B,paid,0.81,70347.37,1,Seguridad,Medio,Alta,Poca,Alto,0.6063830710351567,8,Verano,26554.969999999994,56981.3697,0.7685389142198875,93969.26204210664,0.7486210753520453,1.6063830710351565,0.7614
Universal asymmetric extranet,80292.7,0.6,webinar,B2B,referral,0.25,19497.73,1,Red/Conectividad,Medio,Baja,Poca,Muy Alto,-0.7571668408211457,3,Primavera,-60794.97,4874.4325,16.472214970665817,-6437.7257919980875,-3.028667363284583,0.24283315917885437,0.15
User-friendly next generation challenge,93319.78,0.61,social media,B2B,promotion,0.57,738244.49,1,Usuario/Cliente,Medio,Media,Mucha,Muy Alto,6.910911170172068,1,Invierno,644924.71,420799.35929999995,0.2217678756812689,60889.128645756115,12.124405561705384,7.910911170172069,0.34769999999999995
Vision-oriented zero tolerance hardware,25534.3,0.9,email,B2C,paid,0.99,141758.95,1,Tecnología/IT,Medio,Alta,Poca,Alto,4.5517069197119175,1,Invierno,116224.65000000001,140341.3605,0.18194422448968633,30832.688258602197,4.5976837572847655,5.5517069197119175,0.891
Reverse-engineered static infrastructure,7315.35,0.86,email,B2C,referral,0.7,162798.55,1,Arquitectura/Infraestructura,Medio,Media,Poca,Medio,21.254376072231675,7,Verano,155483.19999999998,113958.98499999999,0.06419283218431615,5361.671620597916,30.363394388902396,22.254376072231675,0.602
Managed leadingedge knowledge user,4714.75,0.66,email,B2B,referral,0.12,650653.56,1,Usuario/Cliente,Medio,Baja,Media,Medio,137.00383053184157,3,Primavera,645938.81,78078.4272,0.060384797300322667,569.899592565432,1141.6985877653465,138.00383053184157,0.0792
Multi-channeled full-range framework,83835.24,0.16,webinar,B2C,organic,0.48,161707.63,1,Arquitectura/Infraestructura,Bajo,Media,Poca,Muy Alto,0.928874182265119,7,Verano,77872.39,77619.6624,1.080077359367644,83563.16052484041,1.9351545463856645,1.928874182265119,0.0768
Optional secondary website,17625.0,0.22,webinar,B2B,paid,0.18,517206.57,1,Procesos/Metodología,Bajo,Baja,Media,Alto,28.34505361702128,12,Invierno,499581.57,93097.1826,0.18931829629825983,3284.424289961297,157.47252009456267,29.34505361702128,0.039599999999999996
Open-source fault-tolerant open architecture,29827.35,0.52,webinar,B2C,referral,0.36,310553.26,1,Arquitectura/Infraestructura,Medio,Baja,Poca,Alto,9.411694635963304,6,Verano,280725.91000000003,111799.1736,0.2667940114362348,11878.750631453859,26.143596211009182,10.411694635963302,0.1872
Distributed dynamic process improvement,62616.23,0.59,email,B2B,organic,0.7,652592.33,1,Procesos/Metodología,Medio,Media,Media,Muy Alto,9.422095517408186,9,Otoño,589976.1,456814.63099999994,0.13707141967613556,48483.33687086837,13.460136453440267,10.422095517408184,0.413
